Pos;technique;readLineIndent;diff;diff_ad_hoc;correct;answer;isCorrect;time;ParticipantNr;KindParticipant;ParticipantID;years_experience;exp_Quantil
44;indented;8;4;7;7;7;1;6830;29;Student;s9;0;1
45;non_indented;8;2;6;8;6;0;25514;29;Student;s9;0;1
46;non_indented;8;0;2;1;1;1;6626;29;Student;s9;0;1
47;indented;4;4;5;3;6;0;8242;29;Student;s9;0;1
48;indented;6;4;5;4;4;1;4574;29;Student;s9;0;1
49;indented;8;0;1;9;9;1;4885;29;Student;s9;0;1
50;indented;6;0;2;2;2;1;8561;29;Student;s9;0;1
51;non_indented;4;0;1;6;6;1;3253;29;Student;s9;0;1
52;non_indented;6;0;2;4;4;1;4298;29;Student;s9;0;1
53;indented;4;0;0;2;2;1;3055;29;Student;s9;0;1
54;indented;8;4;9;5;5;1;11721;29;Student;s9;0;1
55;non_indented;4;2;4;6;5;0;12220;29;Student;s9;0;1
56;indented;8;4;7;9;9;1;7351;29;Student;s9;0;1
57;indented;4;4;5;8;8;1;3095;29;Student;s9;0;1
58;non_indented;8;0;2;6;6;1;7200;29;Student;s9;0;1
59;indented;6;4;6;3;3;1;7197;29;Student;s9;0;1
60;indented;6;4;6;8;8;1;10581;29;Student;s9;0;1
61;non_indented;8;4;6;3;9;0;7026;29;Student;s9;0;1
62;indented;4;2;4;9;9;1;3837;29;Student;s9;0;1
63;indented;6;2;4;1;1;1;3704;29;Student;s9;0;1
64;indented;4;4;5;3;3;1;3327;29;Student;s9;0;1
65;non_indented;8;2;5;7;7;1;10054;29;Student;s9;0;1
66;indented;6;0;1;6;6;1;3157;29;Student;s9;0;1
67;non_indented;6;2;5;5;5;1;9538;29;Student;s9;0;1
68;indented;8;0;2;3;3;1;4777;29;Student;s9;0;1
69;non_indented;8;4;7;3;3;1;10894;29;Student;s9;0;1
70;indented;4;0;0;9;9;1;2472;29;Student;s9;0;1
71;non_indented;4;4;5;2;2;1;8803;29;Student;s9;0;1
72;indented;8;2;5;4;4;1;4327;29;Student;s9;0;1
73;non_indented;8;2;6;4;9;0;9056;29;Student;s9;0;1
74;indented;8;0;3;9;9;1;7300;29;Student;s9;0;1
75;non_indented;6;0;1;7;7;1;4532;29;Student;s9;0;1
76;indented;8;4;9;8;3;0;3455;29;Student;s9;0;1
77;indented;4;2;4;7;7;1;4573;29;Student;s9;0;1
78;non_indented;4;2;4;8;3;0;6401;29;Student;s9;0;1
79;non_indented;4;4;5;5;6;0;17063;29;Student;s9;0;1
80;indented;4;0;0;6;6;1;2597;29;Student;s9;0;1
81;non_indented;6;0;2;5;9;0;9487;29;Student;s9;0;1
82;indented;6;2;4;3;3;1;3129;29;Student;s9;0;1
83;indented;8;0;2;7;7;1;4760;29;Student;s9;0;1
84;non_indented;4;0;1;9;9;1;4927;29;Student;s9;0;1
85;non_indented;6;2;5;1;1;1;13949;29;Student;s9;0;1
86;indented;6;2;5;5;5;1;7652;29;Student;s9;0;1
87;non_indented;4;4;5;2;9;0;5599;29;Student;s9;0;1
88;non_indented;6;4;6;9;9;1;10830;29;Student;s9;0;1
89;indented;8;2;6;8;8;1;10788;29;Student;s9;0;1
90;indented;4;4;5;9;9;1;6288;29;Student;s9;0;1
